Attrition,TotalWorkingYears,Age,JobLevel,YearsInCurrentRole,MonthlyIncome,YearsWithCurrManager,YearsAtCompany,StockOptionLevel,JobInvolvement,OverTime_No,OverTime_Yes,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely
0,6,45,1,3,2177,4,6,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,10,35,3,7,7632,0,8,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10,30,1,0,2206,8,10,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,12,32,1,7,2718,7,7,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1,5,56,1,2,2587,0,4,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,10,30,1,7,2613,9,10,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,14,34,2,9,5343,9,13,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,7,28,2,5,5253,7,7,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,15,45,2,10,5593,12,15,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,17,36,3,7,10252,7,7,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,18,36,2,9,7779,9,11,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1,6,44,1,4,2936,2,6,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,13,46,3,7,10845,7,8,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,30,1,0,1274,0,1,2,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1,26,1,0,2340,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,2,20,1,2,2783,2,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,21,41,3,0,7082,2,2,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,11,30,2,8,5209,7,11,3,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,3,34,1,2,2351,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0,10,51,2,0,6132,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,6,29,1,2,2546,1,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,3,23,1,0,2322,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,10,29,3,9,7988,9,10,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,2,38,1,2,2288,1,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,10,38,3,4,7756,2,5,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,10,33,2,7,4539,1,10,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,24,1,0,2694,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,10,38,3,7,9526,8,9,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,4,47,2,0,4978,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,7,39,2,2,3902,2,2,3,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,7,45,1,2,4477,2,3,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,4,22,1,3,2451,1,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,17,35,2,11,6646,8,17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,11,41,2,2,6870,2,3,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,10,51,1,2,2075,3,4,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,10,39,2,0,5151,9,10,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,8,37,1,7,3564,7,8,1,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,10,31,2,0,5476,2,10,2,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,14,56,1,9,2339,8,10,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,6,37,2,3,9525,3,6,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,29,50,5,1,19237,7,8,1,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,9,40,2,4,5473,1,8,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,7,37,1,2,2073,2,3,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,29,47,4,2,15972,2,3,3,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,10,34,2,5,4568,7,9,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,6,40,2,3,7457,2,4,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,10,30,3,4,7264,7,8,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,28,59,3,16,7637,9,21,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,10,29,1,7,2720,8,10,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,8,30,2,2,4779,2,3,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,8,37,1,2,3629,2,3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,17,37,3,1,10609,7,14,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,17,36,2,2,2571,3,5,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,1,31,1,1,2501,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,1,35,1,0,2074,0,1,1,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,8,26,2,7,5472,3,8,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,32,1,0,2827,0,1,3,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
0,7,36,1,7,2741,7,7,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,10,30,1,7,4968,7,9,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,15,35,3,7,10274,4,7,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,10,36,2,2,5347,2,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10,28,2,7,3660,7,8,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,20,42,2,9,4332,7,20,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,36,56,5,3,19717,7,7,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,1,30,1,0,1081,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,20,47,2,0,5070,4,5,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,15,33,2,11,7725,7,13,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,51,1,0,2723,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,21,40,5,15,18041,12,20,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,9,34,3,3,9713,0,5,3,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,8,42,1,2,2093,0,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,20,59,2,3,5473,3,4,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,18,1,0,1420,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,13,31,2,7,5468,7,12,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,10,38,2,3,2406,9,10,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,5,35,1,2,2194,2,3,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,9,27,2,7,6500,7,8,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,9,27,2,8,3540,8,9,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,18,43,3,0,10798,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,17,36,2,7,4639,13,15,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,8,37,2,3,4107,1,4,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,21,46,3,9,10673,5,10,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,21,39,5,8,19197,6,21,1,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,8,28,1,0,2561,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,4,30,2,1,5301,2,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,4,37,1,2,2326,2,4,3,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,4,35,2,2,4788,2,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,8,34,2,7,6712,7,8,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,10,28,3,7,7655,7,9,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,21,50,5,4,19926,4,5,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,1,19,1,0,2564,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,23,44,5,7,19049,10,22,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,11,40,3,0,9705,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,29,50,5,3,18740,8,27,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,10,40,1,2,2166,3,4,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,10,41,2,3,4103,7,9,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,8,33,1,7,2756,6,8,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,3,31,1,2,2695,2,2,1,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,6,25,2,2,8639,2,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,2,24,1,1,2296,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,16,40,2,1,4422,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,16,46,2,2,5021,2,4,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,10,38,2,3,5321,7,8,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,21,41,4,6,17181,7,7,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,9,27,3,7,8793,7,9,2,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,16,54,2,2,5940,5,6,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,17,49,1,2,2587,2,2,1,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,8,31,1,2,2109,2,3,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,19,1,0,1483,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,2,23,1,2,3505,2,2,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,29,1,0,2804,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,7,35,2,2,5440,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,19,53,2,2,2450,2,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,9,34,2,2,5304,4,5,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,3,50,1,2,2683,2,3,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,7,43,2,3,5346,3,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,6,36,1,2,2543,2,2,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,40,58,3,10,10312,6,40,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,5,52,1,3,4258,2,4,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,6,35,1,4,2426,3,5,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,8,36,2,3,6652,0,6,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,10,30,2,8,9714,7,10,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,6,34,2,2,6029,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,4,29,1,2,2335,0,2,3,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,7,26,2,7,4294,7,7,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,15,35,3,12,10306,0,13,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,10,31,2,2,5332,3,5,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,10,44,2,2,5933,3,5,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,5,25,2,3,4950,1,4,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,6,38,1,0,3057,1,1,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,5,27,2,4,4478,4,5,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,7,59,1,2,2267,2,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,22,49,4,8,13120,3,9,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,4,37,1,0,4680,0,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,12,35,3,9,7823,8,10,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,4,36,2,2,4374,2,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,12,38,3,10,11510,9,11,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,4,30,1,2,2983,2,3,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,10,40,2,0,5094,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,30,56,4,7,11103,1,10,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,8,41,2,2,5003,1,2,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,14,44,2,7,5743,2,10,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,15,35,2,9,4717,9,11,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,3,21,1,2,3117,2,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,8,37,2,2,6347,4,6,2,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,6,36,2,5,6499,3,6,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,4,32,2,2,4078,2,3,3,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,33,60,5,8,19566,10,29,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,7,30,1,2,3833,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,9,29,4,7,16124,7,7,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,12,41,1,3,2782,0,5,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,1,24,1,0,2210,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,10,36,2,0,4485,7,8,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,20,38,1,0,2858,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,8,40,2,4,6380,0,6,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,10,36,3,7,9738,8,9,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,24,1,0,2033,0,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,15,36,2,4,9278,1,5,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,12,60,2,7,5220,9,11,1,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,21,40,5,8,19833,8,21,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,8,40,2,7,4244,7,8,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,10,38,2,7,5343,9,10,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,8,31,1,4,2356,2,6,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,21,45,4,6,16704,6,21,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,5,26,1,2,2966,0,4,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,10,33,4,1,16184,5,6,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,7,36,2,2,4941,1,3,2,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,10,36,1,3,3407,3,5,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,8,34,1,2,2960,3,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,10,38,2,2,5745,2,2,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,18,1,0,1569,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,10,37,2,3,4213,8,10,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,6,28,2,3,4877,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,9,36,2,0,4834,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,18,45,3,4,10761,2,5,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,4,28,1,2,2207,2,4,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,4,35,1,3,2977,1,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,5,24,2,2,4011,3,4,1,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,14,41,2,4,8938,4,5,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,8,26,1,7,2942,7,8,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,23,55,5,9,19187,11,19,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,14,32,2,13,6162,8,14,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,11,51,2,7,5441,0,10,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,20,54,2,3,4869,3,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1,22,1,0,2871,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1,28,1,0,2856,0,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,27,48,4,4,16885,1,5,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,8,40,1,1,2345,2,3,1,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,7,29,2,7,8268,7,7,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,29,51,4,2,13142,3,5,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,8,29,2,2,5869,4,5,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,10,30,2,9,6118,2,10,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,14,33,3,9,11691,7,13,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,8,33,2,7,6146,7,7,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,29,48,5,10,19665,9,22,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,7,25,1,2,3229,2,3,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,10,31,2,5,6582,5,6,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,24,48,4,17,17174,7,22,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,9,30,3,7,11416,7,8,3,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,5,34,2,2,4325,3,5,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,17,35,2,7,6883,7,7,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,17,37,1,1,3920,2,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,7,40,2,1,6852,3,5,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,10,37,3,0,7642,9,10,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,7,25,1,4,2096,6,7,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,13,48,1,0,2259,0,0,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,5,50,2,0,4728,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,26,45,4,3,17650,1,9,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,6,41,1,0,4766,0,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,4,31,1,2,2218,2,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,17,35,3,14,10685,15,17,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,22,40,4,6,13237,13,20,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,1,22,1,0,2853,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,25,45,3,0,9724,0,1,1,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,7,33,1,3,2277,3,4,1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,16,37,3,2,13664,2,5,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,2,22,1,2,2323,2,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,3,28,1,2,3591,2,3,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,5,40,2,0,4327,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,22,45,5,0,18061,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,18,43,1,2,4739,2,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,8,45,1,3,2270,2,5,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,17,45,3,0,13245,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,10,32,2,0,6735,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,6,27,1,0,2099,4,5,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,10,42,2,0,5538,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,5,23,1,3,2500,2,4,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,21,39,4,8,13341,10,20,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,5,26,1,2,4364,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,10,29,1,7,2700,7,10,1,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,10,31,3,4,11557,1,5,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,18,39,2,7,4108,7,7,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,14,48,2,7,4051,7,9,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,6,25,2,5,6180,4,6,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,22,41,4,10,16015,4,22,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,10,34,2,7,5429,7,8,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,20,40,2,7,5605,13,20,1,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,9,32,2,7,4668,7,8,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,5,34,1,2,2307,0,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,6,26,1,3,3955,3,5,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,30,55,4,4,16659,2,5,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,8,45,1,4,2132,3,5,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,4,24,2,3,4617,2,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,10,32,2,4,4883,1,10,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,26,46,4,2,17861,1,3,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,10,42,1,6,2593,8,9,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,9,34,1,2,2311,2,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,13,31,2,7,7547,7,7,3,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,4,34,2,2,4538,2,3,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
